supplier_tax_id,supplier_name,contracts,value_amd,single_source_share_of_value_pct,distinct_buyers,top_buyer_tax_id,top_buyer_name,top_buyer_contracts,top_buyer_value_amd,top_buyer_share_of_value_pct,first_contract,last_contract
02238693,Համախոհ ՍՊԸ,13,135423338,0,2,02593108,Երևանի քաղաքապետարան,12,132103482,97.55,2019-07-09,2023-08-01
05005215,Սասունիկի բժշկական ամբուլատորիա ՀՈԱԿ,14,133698410,90.04,1,02507171,ՀՀ  առողջապահության  նախարարություն,14,133698410,100,2017-02-09,2023-04-25
03027114,Հրազդանի համայնքապետարան,14,133038616,46.01,3,03029935,ՀՀ Կոտայքի մարզպետի աշխատակազմ,9,126609300,95.17,2017-04-11,2026-05-04
04708781,Թարիովի ԲԱ ՀՈԱԿ,14,133006325,89.27,1,02507171,ՀՀ  առողջապահության  նախարարություն,14,133006325,100,2017-02-09,2023-04-25
03809944,Հայանիստի ԱԱՊԿ ՓԲԸ,13,132752140,89.81,1,02507171,ՀՀ  առողջապահության  նախարարություն,13,132752140,100,2017-02-09,2023-04-25
04602447,Երվանդաշատի ԱԿ ՀՈԱԿ,15,131273210,88.25,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,131273210,100,2017-02-09,2023-04-25
00457774,««ՀԱՐՄՈՆԻՈՒՄ» ԵՐԱԺՇՏԱԿԱՆ ԶԱՐԳԱՑՄԱՆ ԿԵՆՏՐՈՆ» ՀԿ,10,131113200,0,1,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",10,131113200,100,2022-02-22,2026-01-21
04418508,Կարիզա ՍՊԸ,17,130811500,1.32,4,02522157,ՀՀ  պաշտպանության  նախարարություն,13,120688000,92.26,2018-05-15,2022-04-12
03311444,Քանաքեռավանի ԱԱՊԿ ՊՈԱԿ,15,130609260,87.62,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,130609260,100,2017-02-09,2023-04-25
06967542,Օ. Գևորգյան ՍՊԸ,22,129885344,0.75,1,06901936,«Վանաձորի համայնքապետարանի աշխատակազմ» ՀԿՀ,22,129885344,100,2023-01-10,2026-06-03
04414747,Ջանֆիդայի ԱԿ ՀՈԱԿ,15,129864115,88.68,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,129864115,100,2017-02-09,2023-12-11
07614357,Գետահովիտի ԱԱՊԿ ՊՈԱԿ,14,129750710,87.66,1,02507171,ՀՀ  առողջապահության  նախարարություն,14,129750710,100,2017-02-09,2023-01-22
03531276,Ձորաղբյուրի ԱԱՊԿ ՊՈԱԿ,12,129712960,99.07,1,02507171,ՀՀ  առողջապահության  նախարարություն,12,129712960,100,2017-02-09,2023-04-25
09211702,Շինուհայրի ԱԱՊԿ ՊՈԱԿ,11,127266610,84.43,1,02507171,ՀՀ  առողջապահության  նախարարություն,11,127266610,100,2017-02-09,2022-09-30
01297586,Սարեր Մշակութային ՀԿ,15,127119400,3.85,2,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",14,122219400,96.15,2022-04-04,2026-06-28
03309185,Կարպ-Գազ-Ռադ ՍՊԸ,19,126625600,0,5,02593108,Երևանի քաղաքապետարան,15,115872800,91.51,2017-04-26,2019-05-26
06926711,«ՍՊԻՏԱԿԻ ԵՐԻՏԱՍԱՐԴ ՄԱՐԴԿԱՆՑ ՔՐԻՍՏՈՆԵԱԿԱՆ ԱՍՈՑԻԱՑԻԱ » ՀԿ,22,126535000,98.48,2,02505983,ՀՀ էկոնոմիկայի նախարարություն,17,124608500,98.48,2020-07-21,2024-08-08
08209375,Արծվանիստի ԱԱՊԿ,15,125947660,88.39,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,125947660,100,2017-02-09,2023-04-25
04409103,Արևիկի ԲԱ ՀՈԱԿ,15,125042450,88.77,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,125042450,100,2017-02-09,2023-04-25
03006313,Լեռնանիստի ԲԱ ՀՈԱԿ,13,124385645,89.56,1,02507171,ՀՀ  առողջապահության  նախարարություն,13,124385645,100,2017-02-09,2023-01-22
08209814,Վարդաձորի ԱԱՊԿ,15,123384215,88.57,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,123384215,100,2017-02-09,2023-05-11
04709038,Նորակերտի ԲԱ ՀՈԱԿ,15,122988975,88.99,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,122988975,100,2017-02-09,2023-04-25
08209271,Ծովասարի ԱԱՊԿ ՊՈԱԿ,14,122498940,88.22,1,02507171,ՀՀ  առողջապահության  նախարարություն,14,122498940,100,2017-02-09,2023-04-25
00220168,ՄԵԴԹՐԵՅԴ ՍՊԸ,22,122272189,0,6,02507171,ՀՀ  առողջապահության  նախարարություն,17,113164699,92.55,2020-12-27,2026-05-26
08209298,Ծակքարի ԱԱՊԿ,14,122253365,87.91,1,02507171,ՀՀ  առողջապահության  նախարարություն,14,122253365,100,2017-02-09,2023-01-22
06609729,Աքորու ԱԱՊԿ ՊՈԱԿ,13,122106110,90.11,1,02507171,ՀՀ  առողջապահության  նախարարություն,13,122106110,100,2017-02-09,2023-01-22
04112154,Զանգակատան ԱԱՊԿ ՓԲԸ,15,121784215,87.25,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,121784215,100,2017-02-09,2023-04-24
04408692,Գետաշենի ԲԱ ՀՈԱԿ,15,121463695,88.52,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,121463695,100,2017-02-09,2023-04-25
09803239,Դարբասի ԱԱՊԿ,16,121211590,86.46,1,02507171,ՀՀ  առողջապահության  նախարարություն,16,121211590,100,2017-02-09,2023-01-22
01503104,ՀՀ ԳԱԱ հնագիտության և ազգագրության ինստիտուտ,12,120973000,0.56,1,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",12,120973000,100,2021-12-15,2026-06-08
05201565,Քուչակի բժշկական ամբուլատորիա ՀՈԱԿ,14,120802310,87.7,1,02507171,ՀՀ  առողջապահության  նախարարություն,14,120802310,100,2017-02-09,2023-01-22
04408564,Մարգարայի ԱԿ ՀՈԱԿ,15,120732015,88.61,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,120732015,100,2017-02-09,2023-04-25
07402581,Ոսկևանի ԱԱՊԿ,14,120499690,87.18,1,02507171,ՀՀ  առողջապահության  նախարարություն,14,120499690,100,2017-02-09,2023-01-22
03531225,Կոտայքի ԱԱՊԿ ՊՈԱԿ,15,120053965,86.24,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,120053965,100,2017-02-09,2023-05-10
04708938,Ակնալիճ ԲԱ ՀՈԱԿ,12,118471150,91.23,1,02507171,ՀՀ  առողջապահության  նախարարություն,12,118471150,100,2017-02-09,2023-04-25
01527436,ՍԵԴԱՐԱ ՍՊԸ,27,118210726,1.42,8,02522157,ՀՀ  պաշտպանության  նախարարություն,15,113575160,96.08,2018-06-06,2025-08-24
02519153,ՍՊԻԿԱ ՍՊԸ,16,117700400,80.85,4,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",12,115886250,98.46,2016-10-31,2026-03-09
01203298,«Փաստավավերագրական ֆիլմերի «Հայկ» կինոստուդիա»,10,117133100,0,1,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",10,117133100,100,2021-09-28,2023-01-31
28076277,Էմմա Հովհաննիսյան Մխիթարի,14,116769550,2.92,1,01533334,ՀՀ ներքին գործերի նախարարություն,14,116769550,100,2021-01-20,2026-07-14
04220585,Դիմիտրովի ԱԱՊԿ ՓԲԸ,14,116476395,96.22,1,02507171,ՀՀ  առողջապահության  նախարարություն,14,116476395,100,2017-02-09,2023-04-25
05502681,«ԳՅՈՒՄՐՈՒ ԱՐՅԱՆ ՓՈԽՆԵՐԱՐԿՄԱՆ ԿԱՅԱՆ» Փակ բաժնետիրական ընկերություն (ՓԲԸ),10,116364100,100,2,02507171,ՀՀ  առողջապահության  նախարարություն,6,116346100,99.98,2018-02-14,2023-02-09
04414798,Վարդանաշենի ԲԱ ՀՈԱԿ,15,115598890,90.02,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,115598890,100,2017-02-09,2023-12-11
03813381,ԱՎՏՈԲԱՏ  ՍՊԸ,20,114759500,0.51,12,02522157,ՀՀ  պաշտպանության  նախարարություն,3,107925000,94.04,2017-03-13,2025-10-28
04220611,Նշավանի ԱԱՊԿ ՓԲԸ,15,114118840,88.56,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,114118840,100,2017-02-09,2023-04-25
04104732,Նոր Կյանքի ԲԱ ՀՈԱԿ,15,113989290,88.24,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,113989290,100,2017-02-09,2023-04-25
02838125,«ՎԱՍԱՐՏ» ՍՊԸ,13,112624598,2.78,1,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",13,112624598,100,2022-07-17,2026-08-06
06805245,Արևաշողի ԱԱՊԿ ՊՈԱԿ,14,112563395,96.12,1,02507171,ՀՀ  առողջապահության  նախարարություն,14,112563395,100,2017-02-09,2023-04-25
85458965,Joint Aviation Authorities-Training Organisation,91,112363309,100,2,01204231,Քաղաքացիական ավիացիայի կոմիտե,80,105587000,93.97,2019-11-10,2026-07-21
04708826,Ապագայի ԲԱ ՀՈԱԿ,13,111819825,96.25,1,02507171,ՀՀ  առողջապահության  նախարարություն,13,111819825,100,2017-02-09,2023-04-25
02637219,ԱԷՍ Սիսթեմս ՍՊԸ,10,111744400,0.7,4,02505554,ՀՀ վարչապետի աշխատակազմ,3,108462800,97.06,2019-11-10,2026-02-17
04228424,Լանջազատի ԱԱՊԿ ՊՈԱԿ,15,111620645,90.96,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,111620645,100,2017-02-09,2023-04-25
04708842,Բաղրամյանի ԲԱ ՀՈԱԿ,15,111130625,88.18,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,111130625,100,2017-02-09,2023-04-25
08909385,Աղավնաձորի ԱԱՊԿ,12,110649525,96.04,1,02507171,ՀՀ  առողջապահության  նախարարություն,12,110649525,100,2017-02-09,2023-01-22
04105554,Լուսառատի ԲԱ ՀՈԱԿ,14,109979295,90.89,1,02507171,ՀՀ  առողջապահության  նախարարություն,14,109979295,100,2017-02-09,2023-04-25
03006252,Արզականի ԲԱ ՊՈԱԿ,15,109861585,88.58,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,109861585,100,2017-02-09,2023-04-25
02618938,Ինտեռարմ-Մ ՍՊԸ,14,109493009,98.61,9,02505983,ՀՀ էկոնոմիկայի նախարարություն,4,104358900,95.31,2016-10-20,2022-07-26
03006279,Բջնիի ԲԱ ՊՈԱԿ,15,109277200,88.81,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,109277200,100,2017-02-09,2023-04-25
04408729,Արգավանդի ԲԱ ՀՈԱԿ,15,109204835,88.63,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,109204835,100,2017-02-09,2023-04-25
04105064,Սուրենավանի ԲԱ ՀՈԱԿ,15,108746180,88.5,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,108746180,100,2017-02-09,2023-04-25
00232038,«ԷՅԷՄՋԻ ՊՐՈՋԵԿՏ » ՍՊԸ,18,108670051,97.49,5,00846441,Հայաստանի տարածքային զարգացման հիմնադրամ,10,105111491,96.73,2022-08-22,2026-07-14
05505181,Թուրվանդ ՍՊԸ,16,108227129,0.09,10,02522157,ՀՀ  պաշտպանության  նախարարություն,7,100123098,92.51,2019-11-20,2026-08-06
07403533,Զորականի ԱԱՊԿ,13,107567115,89.15,1,02507171,ՀՀ  առողջապահության  նախարարություն,13,107567115,100,2017-02-09,2023-01-22
09810233,Գորայքի ԱԱՊԿ ՊՈԱԿ,17,107125810,86.4,1,02507171,ՀՀ  առողջապահության  նախարարություն,17,107125810,100,2017-02-09,2023-04-25
08102243,Դպրաբակի ԲԱ ՊՓԲԸ,13,106366445,97.51,1,02507171,ՀՀ  առողջապահության  նախարարություն,13,106366445,100,2017-02-09,2023-04-25
08216276,«ԻՆԺԵՆԵՐԱԿԱՆ ՀԱՄԱԿԱՐԳԵՐ» ՍՊԸ,23,106365190,3.28,8,04401874,«Հայկական ատոմային էլեկտրակայան» ՓԲԸ,14,97900790,92.04,2022-11-23,2026-07-07
05547619,«Խաչմերուկ» կրթական խորհրդատվական կենտրոն հիմնադրամ,11,104988983,0,3,01506515,ՀՀ  աշխատանքի և սոցիալական հարցերի նախարարություն,6,96993700,92.38,2021-10-28,2026-01-20
04105666,Արալեզի ԲԱ ՀՈԱԿ,14,104864170,89.41,1,02507171,ՀՀ  առողջապահության  նախարարություն,14,104864170,100,2017-02-09,2023-04-25
04602394,Բաղրամյան1 ԲԱ ՀՈԱԿ,15,104253015,88.27,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,104253015,100,2017-02-09,2023-12-11
03017705,Քաղսի ԱԱՊԿ ՊՈԱԿ,14,103576215,89.47,1,02507171,ՀՀ  առողջապահության  նախարարություն,14,103576215,100,2017-02-09,2023-04-25
07623469,Արտ Շին 1155 ՍՊԸ,11,103460370,1.44,7,02593108,Երևանի քաղաքապետարան,3,101375370,97.98,2018-11-25,2025-03-12
04220689,Դվինի ԱԱՊԿ ՓԲԸ,14,103443740,95.51,1,02507171,ՀՀ  առողջապահության  նախարարություն,14,103443740,100,2017-02-09,2023-04-25
08804722,Որդի Տարոն ՍՊԸ,13,103211528,0,2,01533334,ՀՀ ներքին գործերի նախարարություն,12,101994008,98.82,2017-06-07,2023-02-08
00882175,Մարի հրատարակչություն ՍՊԸ,15,103183200,28.69,4,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",10,95114700,92.18,2017-04-20,2025-06-23
04207719,Վերին Դվինի ԲԱ ՀՈԱԿ,13,102988950,96.61,1,02507171,ՀՀ  առողջապահության  նախարարություն,13,102988950,100,2017-02-09,2023-04-25
04708456,Առատաշենի ԲԱ ՀՈԱԿ,14,102388435,88.95,1,02507171,ՀՀ  առողջապահության  նախարարություն,14,102388435,100,2017-02-09,2023-04-25
04220638,Ջրաշենի ԱԱՊԿ ՓԲԸ,15,102366555,90.23,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,102366555,100,2017-02-09,2023-04-25
06609737,Արևածագի ԱԱՊԿ ՊՈԱԿ,13,102101370,89.72,1,02507171,ՀՀ  առողջապահության  նախարարություն,13,102101370,100,2017-02-09,2023-01-22
06406833,Ուռուտի ԱԱՊԿ ՊՈԱԿ,15,101869270,88.45,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,101869270,100,2017-02-09,2023-04-25
07401631,Կոթիի ԳԲԱ ՊՈԱԿ,16,101866540,87.52,1,02507171,ՀՀ  առողջապահության  նախարարություն,16,101866540,100,2017-02-09,2023-04-25
00116201,Կանանց աջակցման կենտրոն ՀԿ ,14,101861796,0,1,01506515,ՀՀ  աշխատանքի և սոցիալական հարցերի նախարարություն,14,101861796,100,2022-01-30,2026-02-03
04449171,ՄԵԳԱ ԼԼ ՍՊԸ,11,101761155,0,1,02647057,ՀՀ պետական եկամուտների կոմիտե,11,101761155,100,2023-12-26,2026-06-21
04414755,Փշատավանի ԲԱ ՀՈԱԿ,16,101641400,88.43,1,02507171,ՀՀ  առողջապահության  նախարարություն,16,101641400,100,2017-02-09,2023-12-11
03809987,Նորամարգի ԱԱՊԿ ՓԲԸ,14,101472510,89.89,1,02507171,ՀՀ  առողջապահության  նախարարություն,14,101472510,100,2017-02-09,2023-04-25
02203848,«ԹԻՎ 3 ՄԱՆԿԱԿԱՆ ՍՏՈՄԱՏՈԼՈԳԻԱԿԱՆ ՊՈԼԻԿԼԻՆԻԿԱ» ՍՊԸ,13,101143050,92.48,2,02507171,ՀՀ  առողջապահության  նախարարություն,9,99871300,98.74,2017-03-06,2024-10-31
02522586,«Հայաստանի հեծանվային մարզաձևի ֆեդերացիա» հասարակական կազմակերպություն,12,100493700,0,1,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",12,100493700,100,2022-01-23,2026-01-28
08918771,Վայոց Ձորի մարզային հիվանդանոց ՓԲԸ,13,100411352,0,1,02507171,ՀՀ  առողջապահության  նախարարություն,13,100411352,100,2023-11-14,2025-12-14
03531782,Վերին Պտղնիի ԱԱՊԿ ՊՈԱԿ,14,100303280,88.57,1,02507171,ՀՀ  առողջապահության  նախարարություն,14,100303280,100,2017-02-09,2023-04-25
07806487,Նավուրի ԱԱՊԿ,13,99160510,89.25,1,02507171,ՀՀ  առողջապահության  նախարարություն,13,99160510,100,2017-02-09,2023-01-22
03511126,Արզնի ԱԱՊԿ ՊՈԱԿ,15,98523880,88.49,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,98523880,100,2017-02-09,2023-04-25
